stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
2058,,"64.vidusskola",,56.95901,24.18499,https://saraksti.rigassatiksme.lv/index.html#stop/2058,,
2065,,"64.vidusskola",,56.96023,24.18720,https://saraksti.rigassatiksme.lv/index.html#stop/2065,,
2057,,"Ainavas iela",,56.96184,24.19071,https://saraksti.rigassatiksme.lv/index.html#stop/2057,,
2066,,"Ainavas iela",,56.96240,24.19213,https://saraksti.rigassatiksme.lv/index.html#stop/2066,,
2080,,"Ieriķu iela",,56.96507,24.19535,https://saraksti.rigassatiksme.lv/index.html#stop/2080,,
2125,,"Ieriķu iela",,56.96463,24.19485,https://saraksti.rigassatiksme.lv/index.html#stop/2125,,
1152,,"Bolderājas tirgus",,57.03285,24.04821,https://saraksti.rigassatiksme.lv/index.html#stop/1152,,
1425,,"Rucavas iela",,56.93929,24.03054,https://saraksti.rigassatiksme.lv/index.html#stop/1425,,
0062,,"Brīvības gatve",,56.98450,24.20930,https://saraksti.rigassatiksme.lv/index.html#stop/0062,,
0434,,"Slimnīca ""Šmerlis""",,56.98044,24.21246,https://saraksti.rigassatiksme.lv/index.html#stop/0434,,
0433,,"Slimnīca ""Šmerlis""",,56.98094,24.21201,https://saraksti.rigassatiksme.lv/index.html#stop/0433,,
1336,,"Bērzupes iela",,56.91611,24.09186,https://saraksti.rigassatiksme.lv/index.html#stop/1336,,
1337,,"Bērzupes iela",,56.91594,24.09293,https://saraksti.rigassatiksme.lv/index.html#stop/1337,,
0503,,"Ābeļu iela",,56.86769,24.27077,https://saraksti.rigassatiksme.lv/index.html#stop/0503,,
0507,,"Ābeļu iela",,56.86769,24.27092,https://saraksti.rigassatiksme.lv/index.html#stop/0507,,
0095,,"Jāņogu iela",,56.86281,24.26882,https://saraksti.rigassatiksme.lv/index.html#stop/0095,,
0530,,"Sakņu iela",,56.86496,24.26972,https://saraksti.rigassatiksme.lv/index.html#stop/0530,,
0531,,"Sakņu iela",,56.86480,24.26949,https://saraksti.rigassatiksme.lv/index.html#stop/0531,,
2096,,"Bajāru iela",,56.97276,24.17987,https://saraksti.rigassatiksme.lv/index.html#stop/2096,,
2097,,"Biķernieku iela",,56.97102,24.17901,https://saraksti.rigassatiksme.lv/index.html#stop/2097,,
2095,,"Tālivalža iela",,56.97514,24.18247,https://saraksti.rigassatiksme.lv/index.html#stop/2095,,
2098,,"Zalkšu iela",,56.97324,24.18052,https://saraksti.rigassatiksme.lv/index.html#stop/2098,,
2028,,"A.Čaka iela",,56.95928,24.14342,https://saraksti.rigassatiksme.lv/index.html#stop/2028,,
2041,,"A.Čaka iela",,56.95885,24.14399,https://saraksti.rigassatiksme.lv/index.html#stop/2041,,
0065,,"Brīvības iela",,56.96360,24.13618,https://saraksti.rigassatiksme.lv/index.html#stop/0065,,
2030,,"Brīvības iela",,56.96260,24.13789,https://saraksti.rigassatiksme.lv/index.html#stop/2030,,
2026,,"J.Asara iela",,56.95445,24.15138,https://saraksti.rigassatiksme.lv/index.html#stop/2026,,
2043,,"J.Asara iela",,56.95562,24.15011,https://saraksti.rigassatiksme.lv/index.html#stop/2043,,
2029,,"K.Barona iela",,56.96060,24.14112,https://saraksti.rigassatiksme.lv/index.html#stop/2029,,
2040,,"K.Barona iela",,56.96118,24.14002,https://saraksti.rigassatiksme.lv/index.html#stop/2040,,
2042,,"Krāsotāju iela",,56.95713,24.14728,https://saraksti.rigassatiksme.lv/index.html#stop/2042,,
2031,,"Miera iela",,56.96523,24.13381,https://saraksti.rigassatiksme.lv/index.html#stop/2031,,
2027,,"Vārnu iela",,56.95787,24.14608,https://saraksti.rigassatiksme.lv/index.html#stop/2027,,
2001,,"Blaumaņa iela",,56.95428,24.12250,https://saraksti.rigassatiksme.lv/index.html#stop/2001,,
2012,,"Brīvības bulvāris",,56.95263,24.11596,https://saraksti.rigassatiksme.lv/index.html#stop/2012,,
2011,,"Lāčplēša iela",,56.95480,24.12338,https://saraksti.rigassatiksme.lv/index.html#stop/2011,,
2000,,"Tērbatas iela",,56.95257,24.11619,https://saraksti.rigassatiksme.lv/index.html#stop/2000,,
5023,,"Ārlavas iela",,56.92304,24.07912,https://saraksti.rigassatiksme.lv/index.html#stop/5023,,
5024,,"Ārlavas iela",,56.92335,24.07935,https://saraksti.rigassatiksme.lv/index.html#stop/5024,,
5060,,"Bramberģes iela",,56.91489,24.06995,https://saraksti.rigassatiksme.lv/index.html#stop/5060,,
5061,,"Bramberģes iela",,56.91409,24.06847,https://saraksti.rigassatiksme.lv/index.html#stop/5061,,
5134,,"Ģimnastikas iela",,56.91939,24.07553,https://saraksti.rigassatiksme.lv/index.html#stop/5134,,
1401,,"Ģimnastikas iela",,56.91873,24.07475,https://saraksti.rigassatiksme.lv/index.html#stop/1401,,
5359,,"Sējas iela",,56.91238,24.06609,https://saraksti.rigassatiksme.lv/index.html#stop/5359,,
5360,,"Sējas iela",,56.91205,24.06540,https://saraksti.rigassatiksme.lv/index.html#stop/5360,,
1399,,"Vecmoku iela",,56.91706,24.07314,https://saraksti.rigassatiksme.lv/index.html#stop/1399,,
1400,,"Vecmoku iela",,56.91709,24.07340,https://saraksti.rigassatiksme.lv/index.html#stop/1400,,
0415,,"Sarkandaugava",,56.99419,24.12494,https://saraksti.rigassatiksme.lv/index.html#stop/0415,,
0416,,"Sarkandaugava",,56.99487,24.12679,https://saraksti.rigassatiksme.lv/index.html#stop/0416,,
7975,,"Sarkandaugava",,56.99569,24.12903,https://saraksti.rigassatiksme.lv/index.html#stop/7975,,
0016,,"Aizvēja",,57.05356,24.06251,https://saraksti.rigassatiksme.lv/index.html#stop/0016,,
0017,,"Aizvēja",,57.05276,24.06310,https://saraksti.rigassatiksme.lv/index.html#stop/0017,,
0263,,"Mangaļsala",,57.06101,24.05520,https://saraksti.rigassatiksme.lv/index.html#stop/0263,,
0311,,"Osta",,57.05577,24.06070,https://saraksti.rigassatiksme.lv/index.html#stop/0311,,
0312,,"Osta",,57.05548,24.06069,https://saraksti.rigassatiksme.lv/index.html#stop/0312,,
2074,,"Dzirnavu iela",,56.94578,24.12507,https://saraksti.rigassatiksme.lv/index.html#stop/2074,,
2073,,"Turgeņeva iela",,56.94577,24.12497,https://saraksti.rigassatiksme.lv/index.html#stop/2073,,
0024,,"Aptiekas iela",,56.99841,24.11713,https://saraksti.rigassatiksme.lv/index.html#stop/0024,,
0023,,"Aptiekas iela",,56.99943,24.11796,https://saraksti.rigassatiksme.lv/index.html#stop/0023,,
0266,,"MAN - TESS",,57.00581,24.12004,https://saraksti.rigassatiksme.lv/index.html#stop/0266,,
0384,,"Psihiatrijas un narkoloģijas centrs",,56.99401,24.12076,https://saraksti.rigassatiksme.lv/index.html#stop/0384,,
0383,,"Psihiatrijas un narkoloģijas centrs",,56.99378,24.12071,https://saraksti.rigassatiksme.lv/index.html#stop/0383,,
0278,,"Tvaika iela 4",,56.99613,24.11825,https://saraksti.rigassatiksme.lv/index.html#stop/0278,,
0277,,"Tvaika iela 4",,56.99640,24.11780,https://saraksti.rigassatiksme.lv/index.html#stop/0277,,
9092,,"Latvenergo",,56.95318,24.22166,https://saraksti.rigassatiksme.lv/index.html#stop/9092,,
9093,,"Latvenergo",,56.95313,24.22138,https://saraksti.rigassatiksme.lv/index.html#stop/9093,,
0413,,"Salnas iela",,56.94431,24.21736,https://saraksti.rigassatiksme.lv/index.html#stop/0413,,
0414,,"Salnas iela",,56.94324,24.21675,https://saraksti.rigassatiksme.lv/index.html#stop/0414,,
0488,,"Ulbrokas iela",,56.93893,24.21521,https://saraksti.rigassatiksme.lv/index.html#stop/0488,,
0487,,"Ulbrokas iela",,56.93867,24.21490,https://saraksti.rigassatiksme.lv/index.html#stop/0487,,
0353,,"Madaru iela",,56.98750,24.30409,https://saraksti.rigassatiksme.lv/index.html#stop/0353,,
0354,,"Madaru iela",,56.98735,24.30429,https://saraksti.rigassatiksme.lv/index.html#stop/0354,,
0462,,"Tadenavas iela",,56.98863,24.29896,https://saraksti.rigassatiksme.lv/index.html#stop/0462,,
0461,,"Tadenavas iela",,56.98862,24.29844,https://saraksti.rigassatiksme.lv/index.html#stop/0461,,
0334,,"Upesciema iela",,56.99053,24.29151,https://saraksti.rigassatiksme.lv/index.html#stop/0334,,
0335,,"Upesciema iela",,56.99057,24.29169,https://saraksti.rigassatiksme.lv/index.html#stop/0335,,
1382,,"Upesgrīvas iela",,56.91975,24.04148,https://saraksti.rigassatiksme.lv/index.html#stop/1382,,
8082,,"Upesgrīvas iela",,56.91948,24.04120,https://saraksti.rigassatiksme.lv/index.html#stop/8082,,
5185,,"Nacionālā bibliotēka",,56.94244,24.09702,https://saraksti.rigassatiksme.lv/index.html#stop/5185,,
5186,,"Nacionālā bibliotēka",,56.94183,24.09516,https://saraksti.rigassatiksme.lv/index.html#stop/5186,,
1111,,"Slokas iela",,56.93877,24.08958,https://saraksti.rigassatiksme.lv/index.html#stop/1111,,
1243,,"Slokas iela",,56.93934,24.09082,https://saraksti.rigassatiksme.lv/index.html#stop/1243,,
0491,,"Ūnijas iela",,56.96430,24.17686,https://saraksti.rigassatiksme.lv/index.html#stop/0491,,
0499,,"Vaidavas iela",,56.96208,24.17614,https://saraksti.rigassatiksme.lv/index.html#stop/0499,,
2126,,"Vaidavas iela",,56.96165,24.17604,https://saraksti.rigassatiksme.lv/index.html#stop/2126,,
1335,,"K.Ulmaņa gatve",,56.91884,24.09253,https://saraksti.rigassatiksme.lv/index.html#stop/1335,,
1360,,"Vaiņodes iela",,56.91827,24.09213,https://saraksti.rigassatiksme.lv/index.html#stop/1360,,
1339,,"94.vidusskola",,56.89907,24.09220,https://saraksti.rigassatiksme.lv/index.html#stop/1339,,
1343,,"94.vidusskola",,56.90021,24.09268,https://saraksti.rigassatiksme.lv/index.html#stop/1343,,
2107,,"Ēbelmuižas iela",,56.90439,24.09380,https://saraksti.rigassatiksme.lv/index.html#stop/2107,,
1345,,"Graudu iela",,56.90981,24.09553,https://saraksti.rigassatiksme.lv/index.html#stop/1345,,
1346,,"Graudu iela",,56.90828,24.09508,https://saraksti.rigassatiksme.lv/index.html#stop/1346,,
1338,,"Spulgas iela",,56.90201,24.09324,https://saraksti.rigassatiksme.lv/index.html#stop/1338,,
1344,,"Spulgas iela",,56.90346,24.09375,https://saraksti.rigassatiksme.lv/index.html#stop/1344,,
1271,,"Tadaiķu iela",,56.91570,24.09710,https://saraksti.rigassatiksme.lv/index.html#stop/1271,,
1270,,"Valdeķu iela",,56.91453,24.09657,https://saraksti.rigassatiksme.lv/index.html#stop/1270,,
1338a,,"Ziepniekkalns",,56.90231,24.09350,https://saraksti.rigassatiksme.lv/index.html#stop/1338a,,
2117,,"Valguma iela",,56.94057,24.09621,https://saraksti.rigassatiksme.lv/index.html#stop/2117,,
0274,,"Matīsa iela",,56.95107,24.14932,https://saraksti.rigassatiksme.lv/index.html#stop/0274,,
0271,,"Matīsa iela",,56.95067,24.14837,https://saraksti.rigassatiksme.lv/index.html#stop/0271,,
0330,,"Pagrieziens uz Mangaļiem",,57.07066,24.10501,https://saraksti.rigassatiksme.lv/index.html#stop/0330,,
0304,,"Skanstnieki",,57.05536,24.10439,https://saraksti.rigassatiksme.lv/index.html#stop/0304,,
0305,,"Skanstnieki",,57.05585,24.10439,https://saraksti.rigassatiksme.lv/index.html#stop/0305,,
0444,,"Stacija ""Vecdaugava""",,57.05941,24.10600,https://saraksti.rigassatiksme.lv/index.html#stop/0444,,
0442,,"Stacija ""Vecdaugava""",,57.05902,24.10564,https://saraksti.rigassatiksme.lv/index.html#stop/0442,,
0331,,"Vecāķu prospekts",,57.07029,24.10484,https://saraksti.rigassatiksme.lv/index.html#stop/0331,,
0523,,"Zvejas iela",,57.06368,24.10613,https://saraksti.rigassatiksme.lv/index.html#stop/0523,,
0524,,"Zvejas iela",,57.06418,24.10585,https://saraksti.rigassatiksme.lv/index.html#stop/0524,,
1606,,"Veiksmes iela",,57.05612,24.07261,https://saraksti.rigassatiksme.lv/index.html#stop/1606,,
1607,,"Veiksmes iela",,57.05640,24.07280,https://saraksti.rigassatiksme.lv/index.html#stop/1607,,
1409,,"Astras iela",,56.93162,24.05150,https://saraksti.rigassatiksme.lv/index.html#stop/1409,,
1410,,"Astras iela",,56.93162,24.05095,https://saraksti.rigassatiksme.lv/index.html#stop/1410,,
1411,,"Jaunmoku iela",,56.93415,24.04481,https://saraksti.rigassatiksme.lv/index.html#stop/1411,,
1412,,"Jaunmoku iela",,56.93364,24.04570,https://saraksti.rigassatiksme.lv/index.html#stop/1412,,
7981,,"7.autobusu parks",,56.94023,24.16586,https://saraksti.rigassatiksme.lv/index.html#stop/7981,,
0392,,"RP SIA ""Rīgas satiksme""",,56.94365,24.16486,https://saraksti.rigassatiksme.lv/index.html#stop/0392,,
0452,,"Stopiņu iela",,56.94955,24.16324,https://saraksti.rigassatiksme.lv/index.html#stop/0452,,
0451,,"Stopiņu iela",,56.94982,24.16333,https://saraksti.rigassatiksme.lv/index.html#stop/0451,,
0510,,"Vietalvas iela",,56.94652,24.16471,https://saraksti.rigassatiksme.lv/index.html#stop/0510,,
0509,,"Vietalvas iela",,56.94654,24.16408,https://saraksti.rigassatiksme.lv/index.html#stop/0509,,
1351,,"Ābolu iela",,56.90626,24.08330,https://saraksti.rigassatiksme.lv/index.html#stop/1351,,
1352,,"Ābolu iela",,56.90449,24.08187,https://saraksti.rigassatiksme.lv/index.html#stop/1352,,
1354,,"Graudu iela",,56.90951,24.08536,https://saraksti.rigassatiksme.lv/index.html#stop/1354,,
1353,,"Graudu iela",,56.91048,24.08617,https://saraksti.rigassatiksme.lv/index.html#stop/1353,,
1355,,"Ģimnastikas iela",,56.91706,24.08799,https://saraksti.rigassatiksme.lv/index.html#stop/1355,,
1356,,"Ģimnastikas iela",,56.91580,24.08748,https://saraksti.rigassatiksme.lv/index.html#stop/1356,,
2048,,"Irbenes iela",,56.91395,24.08724,https://saraksti.rigassatiksme.lv/index.html#stop/2048,,
2049,,"Irbenes iela",,56.91347,24.08685,https://saraksti.rigassatiksme.lv/index.html#stop/2049,,
5331,,"Robežu iela/Bērnu slimnīca",,56.91925,24.08836,https://saraksti.rigassatiksme.lv/index.html#stop/5331,,
1357,,"Robežu iela/Bērnu slimnīca",,56.92055,24.08885,https://saraksti.rigassatiksme.lv/index.html#stop/1357,,
1362,,"Satiksmes iela",,56.92713,24.09038,https://saraksti.rigassatiksme.lv/index.html#stop/1362,,
1363,,"Satiksmes iela",,56.92709,24.09051,https://saraksti.rigassatiksme.lv/index.html#stop/1363,,
5334,,"Vienības gatve",,56.89966,24.07872,https://saraksti.rigassatiksme.lv/index.html#stop/5334,,
0239,,"Lēdurgas iela",,57.01913,24.13209,https://saraksti.rigassatiksme.lv/index.html#stop/0239,,
7996,,"Muzejs ""Dauderi""",,57.00337,24.12984,https://saraksti.rigassatiksme.lv/index.html#stop/7996,,
0365,,"Muzejs ""Dauderi""",,57.00519,24.12891,https://saraksti.rigassatiksme.lv/index.html#stop/0365,,
0051,,"Viestura prospekts",,57.00004,24.13192,https://saraksti.rigassatiksme.lv/index.html#stop/0051,,
0050,,"Viestura prospekts",,56.99909,24.13215,https://saraksti.rigassatiksme.lv/index.html#stop/0050,,
0217,,"Viestura prospekts 97",,57.00906,24.12891,https://saraksti.rigassatiksme.lv/index.html#stop/0217,,
0216,,"Viestura prospekts 97",,57.00957,24.12932,https://saraksti.rigassatiksme.lv/index.html#stop/0216,,
5452,,"Matīsa kapi",,56.94707,24.15960,https://saraksti.rigassatiksme.lv/index.html#stop/5452,,
5453,,"Matīsa kapi",,56.94731,24.15758,https://saraksti.rigassatiksme.lv/index.html#stop/5453,,
5458,,"Sergeja Žoltoka vidusskola",,56.94470,24.16981,https://saraksti.rigassatiksme.lv/index.html#stop/5458,,
1117,,"Kuldīgas iela",,56.94834,24.05796,https://saraksti.rigassatiksme.lv/index.html#stop/1117,,
1237,,"Kuldīgas iela",,56.94762,24.05979,https://saraksti.rigassatiksme.lv/index.html#stop/1237,,
0471,,"TEC-1",,56.98970,24.18669,https://saraksti.rigassatiksme.lv/index.html#stop/0471,,
0472,,"TEC-1",,56.98959,24.18679,https://saraksti.rigassatiksme.lv/index.html#stop/0472,,
0512,,"Viskaļu iela",,56.98587,24.18474,https://saraksti.rigassatiksme.lv/index.html#stop/0512,,
0299,,"Višķu iela 3",,56.89776,24.21248,https://saraksti.rigassatiksme.lv/index.html#stop/0299,,
0300,,"Višķu iela/trol. galapunkts",,56.90014,24.21653,https://saraksti.rigassatiksme.lv/index.html#stop/0300,,
8072,,"Daugavgrīvas šoseja",,56.98925,24.08288,https://saraksti.rigassatiksme.lv/index.html#stop/8072,,
1136,,"Voleri",,57.00378,24.08711,https://saraksti.rigassatiksme.lv/index.html#stop/1136,,
1137,,"Voleru iela 35",,56.99806,24.08685,https://saraksti.rigassatiksme.lv/index.html#stop/1137,,
1138,,"Voleru iela 35",,56.99760,24.08668,https://saraksti.rigassatiksme.lv/index.html#stop/1138,,
1139,,"Voleru iela 5",,56.99354,24.08605,https://saraksti.rigassatiksme.lv/index.html#stop/1139,,
1418,,"Apuzes iela",,56.93388,24.02851,https://saraksti.rigassatiksme.lv/index.html#stop/1418,,
1415,,"Candera iela",,56.93937,24.04523,https://saraksti.rigassatiksme.lv/index.html#stop/1415,,
1416,,"Irlavas iela",,56.93777,24.04016,https://saraksti.rigassatiksme.lv/index.html#stop/1416,,
1419,,"Pleskodāles iela",,56.93189,24.02486,https://saraksti.rigassatiksme.lv/index.html#stop/1419,,
1417,,"Rucavas iela",,56.93628,24.03545,https://saraksti.rigassatiksme.lv/index.html#stop/1417,,
1420,,"Zolitūdes iela",,56.92961,24.02001,https://saraksti.rigassatiksme.lv/index.html#stop/1420,,
2124,,"Televīzijas centrs",,56.93483,24.11766,https://saraksti.rigassatiksme.lv/index.html#stop/2124,,
0647,,"Zasulauka iela",,56.94249,24.04093,https://saraksti.rigassatiksme.lv/index.html#stop/0647,,
0648,,"Zasulauka iela",,56.94267,24.04060,https://saraksti.rigassatiksme.lv/index.html#stop/0648,,
1073,,"96.vidusskola",,56.95948,24.00500,https://saraksti.rigassatiksme.lv/index.html#stop/1073,,
1076,,"96.vidusskola",,56.95896,24.00681,https://saraksti.rigassatiksme.lv/index.html#stop/1076,,
1074,,"Vīksnes iela",,56.96055,24.00051,https://saraksti.rigassatiksme.lv/index.html#stop/1074,,
1075,,"Vīksnes iela",,56.96014,24.00183,https://saraksti.rigassatiksme.lv/index.html#stop/1075,,
5279,,"Priežciems",,56.95071,23.93612,https://saraksti.rigassatiksme.lv/index.html#stop/5279,,
1554,,"Latvijas Pasts",,56.92767,23.98697,https://saraksti.rigassatiksme.lv/index.html#stop/1554,,
1326,,"Kalētu iela",,56.90703,24.12848,https://saraksti.rigassatiksme.lv/index.html#stop/1326,,
1329,,"Kalētu iela",,56.90661,24.12836,https://saraksti.rigassatiksme.lv/index.html#stop/1329,,
1323,,"Krustkalni",,56.89555,24.14101,https://saraksti.rigassatiksme.lv/index.html#stop/1323,,
1332,,"Krustkalni",,56.89430,24.14217,https://saraksti.rigassatiksme.lv/index.html#stop/1332,,
1324,,"Neilandi",,56.89803,24.13773,https://saraksti.rigassatiksme.lv/index.html#stop/1324,,
1331,,"Neilandi",,56.89777,24.13765,https://saraksti.rigassatiksme.lv/index.html#stop/1331,,
1330,,"Priekules iela",,56.90427,24.13025,https://saraksti.rigassatiksme.lv/index.html#stop/1330,,
1327,,"Šautuves iela",,56.91196,24.12458,https://saraksti.rigassatiksme.lv/index.html#stop/1327,,
1328,,"Šautuves iela",,56.91223,24.12403,https://saraksti.rigassatiksme.lv/index.html#stop/1328,,
1443,,"Gramzdas iela",,56.94344,24.00347,https://saraksti.rigassatiksme.lv/index.html#stop/1443,,
1446,,"Gramzdas iela",,56.94414,24.00309,https://saraksti.rigassatiksme.lv/index.html#stop/1446,,
1442,,"Mežmalas iela",,56.94607,24.00143,https://saraksti.rigassatiksme.lv/index.html#stop/1442,,
1447,,"Mežmalas iela",,56.94751,24.00049,https://saraksti.rigassatiksme.lv/index.html#stop/1447,,
1441,,"Rostokas iela",,56.94889,23.99929,https://saraksti.rigassatiksme.lv/index.html#stop/1441,,
1448,,"Rostokas iela",,56.94915,23.99924,https://saraksti.rigassatiksme.lv/index.html#stop/1448,,
3254,,"Aspazijas bulvāris - pagaidu",,56.94833,24.11540,https://saraksti.rigassatiksme.lv/index.html#stop/3254,,
7749g,,"Abrenes iela",,56.94599,24.12864,https://saraksti.rigassatiksme.lv/index.html#stop/7749g,,
1561,,"Āgenskalna priedes",,56.94454,24.05899,https://saraksti.rigassatiksme.lv/index.html#stop/1561,,
0007,,"Alfa",,56.98381,24.20224,https://saraksti.rigassatiksme.lv/index.html#stop/0007,,
1801,,"Mārkalnes iela",,56.98809,24.22881,https://saraksti.rigassatiksme.lv/index.html#stop/1801,,
1803,,"Meža skola",,56.98637,24.21404,https://saraksti.rigassatiksme.lv/index.html#stop/1803,,
1804,,"Sporta akadēmija",,56.98582,24.20966,https://saraksti.rigassatiksme.lv/index.html#stop/1804,,
1802,,"Tirzas iela",,56.98735,24.22240,https://saraksti.rigassatiksme.lv/index.html#stop/1802,,
1559,,"Dzelzceļa stacija ""Turība""",,56.91229,24.07551,https://saraksti.rigassatiksme.lv/index.html#stop/1559,,
1560,,"Dzelzceļa stacija ""Turība""",,56.91209,24.07645,https://saraksti.rigassatiksme.lv/index.html#stop/1560,,
1562,,"Dreiliņu iela",,56.94183,24.06034,https://saraksti.rigassatiksme.lv/index.html#stop/1562,,
4160,,"Basu iela",,56.90821,24.09404,https://saraksti.rigassatiksme.lv/index.html#stop/4160,,
4161,,"Basu iela",,56.90830,24.09413,https://saraksti.rigassatiksme.lv/index.html#stop/4161,,
7013,,"Graudu iela",,56.90966,24.08708,https://saraksti.rigassatiksme.lv/index.html#stop/7013,,
7014,,"Graudu iela",,56.91055,24.08416,https://saraksti.rigassatiksme.lv/index.html#stop/7014,,
7015,,"Ķekavas iela",,56.91357,24.11014,https://saraksti.rigassatiksme.lv/index.html#stop/7015,,
7016,,"Ķekavas iela",,56.91410,24.11165,https://saraksti.rigassatiksme.lv/index.html#stop/7016,,
5928,,"Brīvības gatve",,56.97400,24.16550,https://saraksti.rigassatiksme.lv/index.html#stop/5928,,
5929,,"Brīvības gatve",,56.97191,24.16658,https://saraksti.rigassatiksme.lv/index.html#stop/5929,,
1809,,"Ģipša iela",,56.95912,24.08248,https://saraksti.rigassatiksme.lv/index.html#stop/1809,,
5927,,"Ieriķu iela",,56.96573,24.17203,https://saraksti.rigassatiksme.lv/index.html#stop/5927,,
5406a,,"Ulbroka",,56.94020,24.29237,https://saraksti.rigassatiksme.lv/index.html#stop/5406a,,
1816,,"Lejupes iela",,56.91095,24.14757,https://saraksti.rigassatiksme.lv/index.html#stop/1816,,
1817,,"Lejupes iela",,56.91115,24.14908,https://saraksti.rigassatiksme.lv/index.html#stop/1817,,
9115,,"2.trolejbusu parks",,56.93200,24.09908,https://saraksti.rigassatiksme.lv/index.html#stop/9115,,
9113,,"LU Akadēmiskais  centrs",,56.93623,24.09803,https://saraksti.rigassatiksme.lv/index.html#stop/9113,,
9114,,"LU Akadēmiskais  centrs",,56.93650,24.09811,https://saraksti.rigassatiksme.lv/index.html#stop/9114,,
0281,,"Viļānu iela",,56.94271,24.15169,https://saraksti.rigassatiksme.lv/index.html#stop/0281,,
5590,,"Gramzdas iela",,56.94030,23.99980,https://saraksti.rigassatiksme.lv/index.html#stop/5590,,
5591,,"Gramzdas iela",,56.93984,23.99910,https://saraksti.rigassatiksme.lv/index.html#stop/5591,,
7012,,"Anniņmuižas ģimnāzija",,56.96122,24.02205,https://saraksti.rigassatiksme.lv/index.html#stop/7012,,
10622,,"Imantas D/P",,56.96045,23.99724,https://saraksti.rigassatiksme.lv/index.html#stop/10622,,
1807,,"Kaiju iela",,56.95650,24.08096,https://saraksti.rigassatiksme.lv/index.html#stop/1807,,
1808,,"Kaiju iela",,56.95698,24.08091,https://saraksti.rigassatiksme.lv/index.html#stop/1808,,
1805,,"Rīgas Tehniskā universitāte",,56.95233,24.08401,https://saraksti.rigassatiksme.lv/index.html#stop/1805,,
1806,,"Rīgas Tehniskā universitāte",,56.95247,24.08370,https://saraksti.rigassatiksme.lv/index.html#stop/1806,,
1395,,"Mārupe",,56.89518,24.04591,https://saraksti.rigassatiksme.lv/index.html#stop/1395,,
0420,,"Meža prospekts",,56.99611,24.13239,https://saraksti.rigassatiksme.lv/index.html#stop/0420,,
5593,,"Noliktavu iela",,56.93275,24.23609,https://saraksti.rigassatiksme.lv/index.html#stop/5593,,
1810,,"Ģipša iela",,56.95936,24.08248,https://saraksti.rigassatiksme.lv/index.html#stop/1810,,
5926,,"Īslīces iela",,56.89851,24.08235,https://saraksti.rigassatiksme.lv/index.html#stop/5926,,
0732,,"Kalnciema iela",,56.94507,24.08360,https://saraksti.rigassatiksme.lv/index.html#stop/0732,,
1435a,,"Zolitūdes D/P",,56.94823,24.02459,https://saraksti.rigassatiksme.lv/index.html#stop/1435a,,
1812,,"Sporta iela",,56.96480,24.11557,https://saraksti.rigassatiksme.lv/index.html#stop/1812,,
1813,,"Sporta iela",,56.96466,24.11527,https://saraksti.rigassatiksme.lv/index.html#stop/1813,,
1047,,"Upes iela",,56.97590,24.13379,https://saraksti.rigassatiksme.lv/index.html#stop/1047,,
1048,,"Upes iela",,56.97575,24.13437,https://saraksti.rigassatiksme.lv/index.html#stop/1048,,
5312,,"Puķulejas",,56.88754,23.99002,https://saraksti.rigassatiksme.lv/index.html#stop/5312,,
9109,,"Aldaris",,57.00470,24.11948,https://saraksti.rigassatiksme.lv/index.html#stop/9109,,
1396,,"Bērnudārzs ""Zeltrīti""",,56.89005,24.04958,https://saraksti.rigassatiksme.lv/index.html#stop/1396,,
1397,,"Bērnudārzs ""Zeltrīti""",,56.88987,24.05070,https://saraksti.rigassatiksme.lv/index.html#stop/1397,,
1398,,"Veczariņu iela",,56.88950,24.05766,https://saraksti.rigassatiksme.lv/index.html#stop/1398,,
1394,,"Veczariņu iela",,56.88968,24.05636,https://saraksti.rigassatiksme.lv/index.html#stop/1394,,
1555,,"Miglas iela",,56.92599,23.99243,https://saraksti.rigassatiksme.lv/index.html#stop/1555,,
3015,,"A.Grīna bulvāris",,56.94141,24.08265,https://saraksti.rigassatiksme.lv/index.html#stop/3015,,
3006,,"Slokas iela",,56.94167,24.08285,https://saraksti.rigassatiksme.lv/index.html#stop/3006,,
3005,,"E.Smiļģa iela",,56.93662,24.07592,https://saraksti.rigassatiksme.lv/index.html#stop/3005,,
3016,,"E.Smiļģa iela",,56.93674,24.07712,https://saraksti.rigassatiksme.lv/index.html#stop/3016,,
3004,,"Āgenskalna tirgus",,56.93558,24.07082,https://saraksti.rigassatiksme.lv/index.html#stop/3004,,
3017,,"Āgenskalna tirgus",,56.93564,24.07014,https://saraksti.rigassatiksme.lv/index.html#stop/3017,,
3002,,"Ormaņu iela",,56.93718,24.05967,https://saraksti.rigassatiksme.lv/index.html#stop/3002,,
3019,,"Ormaņu iela",,56.93739,24.05919,https://saraksti.rigassatiksme.lv/index.html#stop/3019,,
3003,,"Pārslas iela",,56.93668,24.06296,https://saraksti.rigassatiksme.lv/index.html#stop/3003,,
3018,,"Pārslas iela",,56.93674,24.06268,https://saraksti.rigassatiksme.lv/index.html#stop/3018,,
3196,,"Arkādijas parks",,56.93295,24.08390,https://saraksti.rigassatiksme.lv/index.html#stop/3196,,
3199,,"Arkādijas parks",,56.93280,24.08341,https://saraksti.rigassatiksme.lv/index.html#stop/3199,,
